frame,timestamp,track_id,class,x1,y1,x2,y2,confidence
233,17:03:34,1,person,270,48,1250,711,0.773
241,17:03:34,1,person,316,173,1110,709,0.520
243,17:03:34,1,person,322,201,1078,710,0.457
245,17:03:34,1,person,342,184,1111,710,0.513
247,17:03:34,1,person,372,179,1133,709,0.419
249,17:03:35,1,person,342,177,1108,709,0.512
251,17:03:35,1,person,333,177,1102,710,0.584
253,17:03:35,1,person,467,181,1196,711,0.608
255,17:03:35,1,person,398,178,1134,710,0.482
257,17:03:35,1,person,357,177,1099,710,0.637
261,17:03:35,1,person,431,91,1270,710,0.562
263,17:03:35,1,person,481,74,1280,712,0.616
263,17:03:35,9,person,474,133,1068,714,0.570
265,17:03:36,1,person,421,113,1242,713,0.586
265,17:03:36,9,person,340,139,916,712,0.631
267,17:03:36,1,person,389,137,1198,713,0.719
269,17:03:36,1,person,383,151,1191,714,0.773
269,17:03:36,9,person,268,159,809,714,0.483
271,17:03:36,1,person,401,163,1201,714,0.682
273,17:03:36,1,person,385,169,1196,714,0.772
275,17:03:36,1,person,376,171,1201,715,0.719
275,17:03:36,9,person,261,173,778,715,0.484
277,17:03:36,1,person,367,168,1211,715,0.751
277,17:03:36,9,person,262,172,771,715,0.546
279,17:03:36,1,person,360,166,1218,715,0.750
279,17:03:36,9,person,264,172,766,715,0.539
281,17:03:37,1,person,349,161,1226,715,0.822
281,17:03:37,9,person,264,167,763,715,0.684
283,17:03:37,1,person,347,161,1233,715,0.807
283,17:03:37,9,person,267,166,761,715,0.717
285,17:03:37,1,person,340,159,1238,715,0.827
285,17:03:37,9,person,267,164,759,715,0.593
287,17:03:37,1,person,337,158,1244,715,0.787
287,17:03:37,9,person,269,162,758,715,0.583
289,17:03:37,1,person,330,158,1243,715,0.714
289,17:03:37,9,person,271,162,757,715,0.704
291,17:03:37,1,person,324,161,1237,714,0.681
291,17:03:37,9,person,271,162,754,715,0.790
293,17:03:37,1,person,314,154,1242,713,0.809
295,17:03:37,1,person,306,153,1241,712,0.728
295,17:03:37,9,person,261,160,738,714,0.490
297,17:03:38,1,person,309,157,1241,712,0.734
297,17:03:38,9,person,265,161,737,714,0.717
299,17:03:38,1,person,305,157,1239,712,0.645
299,17:03:38,9,person,270,162,738,714,0.812
301,17:03:38,1,person,280,159,1225,713,0.588
301,17:03:38,9,person,282,165,749,714,0.503
303,17:03:38,1,person,282,164,1229,714,0.594
305,17:03:38,1,person,298,171,1230,714,0.764
307,17:03:38,1,person,347,168,1275,716,0.820
309,17:03:38,1,person,316,176,1229,715,0.795
311,17:03:38,1,person,311,178,1222,715,0.704
313,17:03:39,1,person,196,60,1280,712,0.685
315,17:03:39,1,person,168,19,1280,713,0.785
317,17:03:39,1,person,160,3,1280,713,0.754
319,17:03:39,1,person,161,0,1268,711,0.562
321,17:03:39,1,person,266,86,1246,712,0.736
323,17:03:39,9,person,343,169,827,714,0.873
325,17:03:39,9,person,363,171,876,715,0.902
327,17:03:39,9,person,380,171,924,715,0.842
329,17:03:40,9,person,436,170,998,715,0.823
331,17:03:40,9,person,409,167,1001,715,0.820
333,17:03:40,9,person,389,161,1009,716,0.845
335,17:03:40,9,person,380,164,1016,716,0.877
337,17:03:40,9,person,371,167,1020,716,0.863
339,17:03:40,9,person,351,170,1004,716,0.887
341,17:03:40,9,person,309,172,955,715,0.888
343,17:03:40,1,person,337,169,1204,714,0.849
345,17:03:40,1,person,264,48,1280,710,0.754
349,17:03:41,1,person,99,74,1094,709,0.585
351,17:03:41,9,person,418,161,1070,714,0.893
353,17:03:41,9,person,406,156,1068,714,0.721
355,17:03:41,9,person,374,152,1051,714,0.777
357,17:03:41,9,person,362,148,1052,714,0.775
359,17:03:41,9,person,352,145,1054,714,0.839
361,17:03:41,9,person,372,143,1074,714,0.804
363,17:03:41,9,person,364,142,1072,714,0.834
365,17:03:41,9,person,379,141,1086,714,0.813
367,17:03:42,9,person,415,143,1111,713,0.767
369,17:03:42,9,person,424,129,1141,713,0.778
371,17:03:42,9,person,431,92,1202,714,0.809
373,17:03:42,9,person,432,30,1270,711,0.875
373,17:03:42,1,person,0,37,689,707,0.651
375,17:03:42,9,person,445,8,1280,711,0.817
377,17:03:42,9,person,476,0,1280,708,0.927
377,17:03:42,1,person,0,13,687,708,0.534
379,17:03:42,9,person,501,0,1280,708,0.933
379,17:03:42,1,person,0,12,686,708,0.653
381,17:03:42,9,person,517,0,1280,706,0.905
383,17:03:42,9,person,518,0,1280,708,0.957
383,17:03:42,1,person,0,11,634,710,0.704
385,17:03:43,9,person,511,0,1280,709,0.901
387,17:03:43,9,person,496,0,1280,709,0.926
389,17:03:43,9,person,480,0,1280,712,0.912
391,17:03:43,9,person,474,0,1280,711,0.927
393,17:03:43,9,person,474,0,1280,711,0.915
395,17:03:43,9,person,477,0,1280,709,0.913
397,17:03:43,9,person,473,0,1280,710,0.885
399,17:03:44,9,person,468,0,1280,714,0.901
399,17:03:44,16,tie,516,367,997,710,0.606
401,17:03:44,9,person,464,0,1278,713,0.907
403,17:03:44,9,person,500,0,1280,711,0.833
403,17:03:44,16,tie,544,365,1029,711,0.553
405,17:03:44,9,person,546,0,1280,712,0.765
405,17:03:44,16,tie,579,366,1061,713,0.451
407,17:03:44,9,person,571,1,1280,711,0.739
407,17:03:44,16,tie,599,367,1075,713,0.578
407,17:03:44,1,person,0,5,718,709,0.515
409,17:03:44,9,person,579,1,1280,711,0.701
409,17:03:44,1,person,0,5,715,710,0.593
411,17:03:44,9,person,586,1,1280,709,0.734
411,17:03:44,1,person,0,4,702,711,0.553
411,17:03:44,16,tie,599,373,1061,713,0.505
413,17:03:44,9,person,583,1,1280,709,0.802
413,17:03:44,1,person,0,5,689,710,0.699
415,17:03:45,9,person,580,1,1280,709,0.747
415,17:03:45,1,person,0,6,679,711,0.824
415,17:03:45,16,tie,591,369,1051,712,0.526
417,17:03:45,9,person,582,2,1280,710,0.818
417,17:03:45,1,person,0,5,670,710,0.806
417,17:03:45,16,tie,585,362,1047,710,0.556
419,17:03:45,9,person,576,2,1280,711,0.838
419,17:03:45,16,tie,660,371,1131,710,0.515
421,17:03:45,9,person,547,2,1274,710,0.764
423,17:03:45,9,person,506,2,1245,712,0.882
425,17:03:45,9,person,483,1,1236,715,0.871
425,17:03:45,1,person,0,26,524,709,0.716
427,17:03:45,9,person,483,1,1241,713,0.889
427,17:03:45,1,person,0,11,545,709,0.537
429,17:03:45,9,person,513,2,1267,711,0.552
431,17:03:46,9,person,548,2,1280,710,0.687
433,17:03:46,1,person,14,3,646,709,0.472
435,17:03:46,9,person,590,2,1280,709,0.604
437,17:03:46,1,bottle,246,130,748,711,0.670
439,17:03:46,9,person,410,2,1181,712,0.838
441,17:03:46,9,person,360,1,1159,712,0.836
443,17:03:46,9,person,336,2,1157,712,0.876
445,17:03:47,9,person,323,2,1165,712,0.866
447,17:03:47,9,person,304,1,1163,712,0.809
449,17:03:47,9,person,288,1,1152,711,0.824
451,17:03:47,9,person,269,2,1127,711,0.795
453,17:03:47,9,person,314,1,1183,711,0.811
455,17:03:47,9,person,294,2,1155,711,0.808
457,17:03:47,9,person,298,2,1152,710,0.775
459,17:03:47,9,person,330,2,1175,710,0.754
461,17:03:48,9,person,388,4,1222,711,0.713
463,17:03:48,9,person,510,82,1256,712,0.797
465,17:03:48,9,person,559,107,1272,711,0.755
465,17:03:48,20,person,17,429,129,714,0.880
467,17:03:48,9,person,532,52,1280,712,0.866
467,17:03:48,20,person,15,327,165,712,0.801
469,17:03:48,9,person,494,21,1280,715,0.834
469,17:03:48,20,person,7,217,200,710,0.606
471,17:03:48,9,person,379,9,1216,706,0.788
471,17:03:48,20,person,3,164,217,708,0.489
473,17:03:48,9,person,275,7,1150,706,0.667
475,17:03:48,9,person,232,4,1144,709,0.470
475,17:03:48,1,person,670,4,1279,711,0.592
477,17:03:49,1,person,631,8,1262,711,0.830
479,17:03:49,1,person,614,23,1253,712,0.759
481,17:03:49,1,person,628,36,1264,713,0.888
483,17:03:49,1,person,644,43,1277,714,0.899
483,17:03:49,9,person,105,225,739,711,0.641
485,17:03:49,1,person,645,42,1280,713,0.905
485,17:03:49,9,person,108,273,689,711,0.461
487,17:03:49,1,person,630,53,1263,713,0.839
489,17:03:49,1,person,596,70,1233,713,0.825
491,17:03:49,1,person,561,78,1209,715,0.801
493,17:03:50,1,person,550,86,1206,715,0.845
495,17:03:50,1,person,541,89,1207,715,0.876
495,17:03:50,9,person,0,182,603,711,0.434
497,17:03:50,1,person,537,86,1215,715,0.876
497,17:03:50,9,person,0,169,601,713,0.583
499,17:03:50,1,person,529,83,1218,715,0.891
499,17:03:50,9,person,0,171,594,714,0.624
501,17:03:50,1,person,522,79,1224,715,0.902
501,17:03:50,9,person,0,164,590,712,0.454
503,17:03:50,1,person,547,79,1248,716,0.877
503,17:03:50,9,person,0,176,590,712,0.481
505,17:03:50,1,person,575,77,1275,716,0.795
507,17:03:50,1,person,465,77,1192,714,0.821
509,17:03:51,1,person,426,54,1186,713,0.849
511,17:03:51,1,person,440,78,1192,714,0.851
513,17:03:51,1,person,439,92,1194,715,0.709
515,17:03:51,1,person,351,97,1083,714,0.875
517,17:03:51,1,person,339,98,1060,714,0.915
517,17:03:51,25,cup,976,151,1280,714,0.662
519,17:03:51,1,person,350,100,1065,714,0.869
521,17:03:51,1,person,373,99,1089,714,0.883
523,17:03:51,1,person,396,102,1110,714,0.915
525,17:03:52,1,person,414,87,1147,713,0.887
527,17:03:52,1,person,464,73,1218,712,0.826
529,17:03:52,25,person,864,115,1212,709,0.653
531,17:03:52,25,person,927,175,1243,709,0.566
531,17:03:52,9,person,0,161,472,712,0.850
533,17:03:52,25,person,1009,240,1280,710,0.781
533,17:03:52,9,person,0,186,479,712,0.885
535,17:03:52,25,person,1056,281,1280,710,0.694
535,17:03:52,9,person,0,177,505,713,0.944
537,17:03:52,25,person,1109,320,1280,709,0.701
537,17:03:52,9,person,0,150,540,715,0.953
539,17:03:52,25,person,1122,328,1280,710,0.764
539,17:03:52,9,person,0,136,549,716,0.958
541,17:03:53,25,person,1129,327,1280,710,0.774
541,17:03:53,9,person,0,122,553,717,0.957
543,17:03:53,25,person,1138,334,1280,710,0.792
543,17:03:53,9,person,0,113,555,718,0.956
545,17:03:53,25,person,1139,327,1280,711,0.809
545,17:03:53,9,person,0,110,555,718,0.958
547,17:03:53,25,person,1141,327,1280,710,0.757
547,17:03:53,9,person,0,109,551,717,0.958
549,17:03:53,25,person,1142,325,1280,711,0.775
549,17:03:53,9,person,0,111,552,716,0.957
551,17:03:53,25,person,1142,325,1280,711,0.793
551,17:03:53,9,person,0,113,552,717,0.958
553,17:03:53,25,person,1143,329,1280,711,0.807
553,17:03:53,9,person,0,117,551,717,0.957
555,17:03:53,25,person,1145,331,1280,710,0.817
555,17:03:53,9,person,0,122,551,716,0.957
557,17:03:54,25,person,1147,333,1280,711,0.823
557,17:03:54,9,person,2,126,553,716,0.954
559,17:03:54,25,person,1150,337,1280,711,0.818
559,17:03:54,9,person,4,126,556,716,0.959
561,17:03:54,25,person,1152,340,1280,711,0.823
561,17:03:54,9,person,3,124,557,716,0.961
563,17:03:54,25,person,1153,340,1280,711,0.835
563,17:03:54,9,person,0,124,554,716,0.964
565,17:03:54,25,person,1153,337,1280,711,0.817
565,17:03:54,9,person,0,121,551,716,0.956
567,17:03:54,25,person,1152,337,1280,711,0.789
567,17:03:54,9,person,0,113,545,714,0.951
569,17:03:54,25,person,1153,344,1280,711,0.755
569,17:03:54,9,person,0,102,542,713,0.958
571,17:03:54,25,person,1151,331,1280,710,0.774
571,17:03:54,9,person,0,94,540,712,0.961
573,17:03:55,25,person,1149,325,1280,710,0.790
573,17:03:55,9,person,0,92,539,712,0.962
575,17:03:55,25,person,1148,321,1280,710,0.798
575,17:03:55,9,person,0,89,539,712,0.960
577,17:03:55,25,person,1147,318,1280,710,0.840
577,17:03:55,9,person,0,82,540,713,0.955
579,17:03:55,25,person,1144,315,1280,710,0.794
579,17:03:55,9,person,0,72,538,712,0.954
581,17:03:55,25,person,1143,312,1280,710,0.822
581,17:03:55,9,person,0,62,537,713,0.954
583,17:03:55,25,person,1143,312,1280,711,0.832
583,17:03:55,9,person,0,57,534,713,0.956
585,17:03:55,25,person,1143,314,1280,710,0.818
585,17:03:55,9,person,0,55,531,713,0.956
587,17:03:55,25,person,1144,316,1279,710,0.786
587,17:03:55,9,person,0,52,529,713,0.953
589,17:03:56,25,person,1142,318,1277,710,0.819
589,17:03:56,9,person,0,42,527,714,0.941
591,17:03:56,25,person,1134,309,1274,711,0.814
591,17:03:56,9,person,0,16,523,702,0.928
593,17:03:56,25,person,1118,283,1270,710,0.400
593,17:03:56,9,person,0,5,503,678,0.933
595,17:03:56,25,person,956,253,1158,712,0.860
595,17:03:56,9,person,0,0,474,656,0.925
597,17:03:56,25,person,869,219,1122,712,0.734
597,17:03:56,9,person,0,0,453,645,0.929
599,17:03:56,25,person,785,165,1102,711,0.725
599,17:03:56,9,person,0,0,422,653,0.828
601,17:03:56,25,person,714,128,1092,710,0.648
603,17:03:57,25,person,660,90,1099,710,0.802
605,17:03:57,25,person,634,92,1107,712,0.905
607,17:03:57,25,person,631,122,1111,713,0.849
609,17:03:57,25,person,642,148,1124,713,0.857
611,17:03:57,25,person,652,148,1157,713,0.880
611,17:03:57,9,person,0,50,347,704,0.781
613,17:03:57,25,person,649,145,1174,712,0.896
613,17:03:57,9,person,0,48,334,709,0.834
615,17:03:57,25,person,646,154,1180,713,0.891
615,17:03:57,9,person,0,69,308,710,0.833
617,17:03:57,25,person,634,161,1180,713,0.882
617,17:03:57,9,person,0,103,280,712,0.875
619,17:03:58,25,person,626,158,1189,714,0.878
619,17:03:58,9,person,0,120,262,711,0.867
621,17:03:58,25,person,622,162,1192,713,0.918
621,17:03:58,9,person,0,127,253,711,0.881
623,17:03:58,25,person,607,167,1186,713,0.892
623,17:03:58,9,person,0,138,232,712,0.850
625,17:03:58,25,person,597,164,1191,714,0.879
625,17:03:58,9,person,0,149,211,713,0.604
627,17:03:58,25,person,589,155,1203,715,0.850
629,17:03:58,25,person,582,150,1210,715,0.902
631,17:03:58,25,person,578,150,1213,715,0.885
633,17:03:58,25,person,565,158,1197,714,0.827
635,17:03:59,25,person,552,170,1174,714,0.861
637,17:03:59,25,person,546,179,1157,715,0.877
639,17:03:59,25,person,540,188,1143,715,0.899
641,17:03:59,25,person,539,191,1139,715,0.916
643,17:03:59,25,person,541,193,1140,715,0.888
645,17:03:59,25,person,540,192,1142,715,0.890
647,17:03:59,25,person,541,191,1145,716,0.872
649,17:03:59,25,person,544,188,1155,715,0.803
651,17:04:00,25,person,544,187,1158,716,0.892
653,17:04:00,25,person,548,186,1168,716,0.882
655,17:04:00,25,person,544,185,1165,716,0.863
657,17:04:00,25,person,547,184,1174,716,0.840
659,17:04:00,25,person,539,184,1165,715,0.880
661,17:04:00,25,person,538,190,1155,714,0.840
663,17:04:00,25,person,540,186,1164,714,0.887
665,17:04:01,25,person,538,184,1166,714,0.831
667,17:04:01,25,person,556,184,1189,714,0.643
669,17:04:01,25,person,557,182,1200,714,0.627
669,17:04:01,31,person,782,185,1215,713,0.571
671,17:04:01,25,person,542,183,1182,715,0.686
671,17:04:01,31,person,789,187,1222,713,0.412
673,17:04:01,25,person,538,181,1181,715,0.648
673,17:04:01,31,person,797,185,1233,713,0.465
675,17:04:01,25,person,566,183,1215,713,0.737
675,17:04:01,31,person,801,184,1241,713,0.625
677,17:04:01,25,person,561,182,1216,714,0.698
677,17:04:01,31,person,796,184,1239,713,0.437
679,17:04:01,25,person,540,182,1195,714,0.715
681,17:04:02,25,person,532,179,1191,714,0.761
683,17:04:02,25,person,514,173,1178,714,0.800
685,17:04:02,25,person,510,173,1171,714,0.784
687,17:04:02,25,person,504,171,1166,714,0.836
689,17:04:02,25,person,505,170,1165,715,0.830
691,17:04:02,25,person,508,172,1163,714,0.791
693,17:04:02,25,person,513,174,1162,714,0.752
695,17:04:03,25,person,512,171,1161,713,0.750
697,17:04:03,25,person,513,176,1155,714,0.784
699,17:04:03,25,person,515,177,1153,714,0.801
701,17:04:03,25,person,516,177,1152,715,0.777
703,17:04:03,25,person,515,174,1153,714,0.814
705,17:04:03,25,person,514,174,1151,714,0.867
707,17:04:03,25,person,516,175,1149,714,0.842
709,17:04:03,25,person,517,175,1148,714,0.784
711,17:04:04,25,person,518,175,1147,714,0.786
713,17:04:04,25,person,517,174,1148,714,0.894
715,17:04:04,25,person,516,171,1148,714,0.803
717,17:04:04,25,person,514,166,1150,713,0.752
719,17:04:04,25,person,515,166,1151,713,0.845
721,17:04:04,25,person,513,168,1146,713,0.919
723,17:04:04,25,person,516,169,1145,713,0.845
725,17:04:04,25,person,512,167,1144,713,0.850
727,17:04:05,25,person,514,171,1140,713,0.752
729,17:04:05,25,person,505,172,1130,714,0.759
731,17:04:05,25,person,509,173,1133,714,0.786
733,17:04:05,25,person,513,176,1133,714,0.775
735,17:04:05,25,person,514,175,1133,713,0.829
737,17:04:05,25,person,513,172,1134,713,0.921
739,17:04:05,25,person,516,170,1140,713,0.893
741,17:04:06,25,person,539,169,1172,714,0.833
743,17:04:06,25,person,522,168,1155,714,0.823
745,17:04:06,25,person,523,166,1162,715,0.895
745,17:04:06,38,chair,1064,541,1280,714,0.424
747,17:04:06,25,person,532,165,1177,715,0.892
749,17:04:06,25,person,518,167,1160,715,0.881
751,17:04:06,25,person,544,175,1182,714,0.763
753,17:04:06,25,person,529,178,1167,713,0.756
755,17:04:07,25,person,521,177,1162,714,0.828
757,17:04:07,25,person,533,178,1175,714,0.802
759,17:04:07,25,person,538,178,1183,714,0.771
761,17:04:07,25,person,531,178,1177,714,0.819
763,17:04:07,25,person,540,176,1194,714,0.811
765,17:04:07,25,person,543,177,1201,714,0.790
767,17:04:07,25,person,525,178,1183,714,0.809
769,17:04:07,25,person,537,176,1204,715,0.787
771,17:04:08,25,person,541,176,1214,715,0.829
773,17:04:08,25,person,529,173,1205,715,0.748
775,17:04:08,25,person,507,169,1185,714,0.799
777,17:04:08,25,person,511,167,1192,714,0.865
777,17:04:08,43,person,0,180,375,713,0.626
779,17:04:08,25,person,533,165,1222,714,0.779
779,17:04:08,43,person,0,185,374,712,0.745
781,17:04:08,25,person,544,169,1235,714,0.771
781,17:04:08,43,person,0,192,370,712,0.810
781,17:04:08,44,person,776,173,1273,712,0.433
783,17:04:08,25,person,549,174,1242,714,0.772
783,17:04:08,43,person,0,195,368,712,0.829
783,17:04:08,44,person,777,177,1272,713,0.414
785,17:04:09,25,person,549,175,1248,714,0.865
785,17:04:09,43,person,0,194,368,713,0.532
787,17:04:09,25,person,547,175,1252,715,0.849
787,17:04:09,43,person,0,187,368,712,0.696
787,17:04:09,44,person,772,173,1272,714,0.409
789,17:04:09,25,person,545,173,1257,715,0.836
789,17:04:09,43,person,0,186,366,713,0.576
791,17:04:09,25,person,543,172,1259,715,0.870
791,17:04:09,43,person,0,187,368,713,0.568
793,17:04:09,25,person,536,167,1262,715,0.860
793,17:04:09,43,person,0,185,367,712,0.694
795,17:04:09,25,person,533,167,1263,715,0.866
795,17:04:09,43,person,0,186,362,712,0.490
797,17:04:09,25,person,531,165,1266,715,0.873
797,17:04:09,43,person,0,186,366,712,0.631
799,17:04:09,25,person,527,161,1268,715,0.862
799,17:04:09,44,person,774,162,1280,714,0.457
801,17:04:10,25,person,524,159,1271,715,0.874
801,17:04:10,43,person,0,175,371,712,0.768
803,17:04:10,25,person,523,158,1272,715,0.838
803,17:04:10,43,person,0,174,371,712,0.857
803,17:04:10,44,person,776,159,1280,713,0.424
805,17:04:10,25,person,522,158,1273,715,0.862
805,17:04:10,43,person,0,169,370,713,0.802
805,17:04:10,44,person,778,159,1280,713,0.413
807,17:04:10,25,person,500,160,1256,715,0.822
807,17:04:10,43,person,0,171,366,714,0.673
809,17:04:10,25,person,507,156,1268,715,0.813
809,17:04:10,43,person,0,174,365,714,0.655
811,17:04:10,25,person,512,158,1271,715,0.841
811,17:04:10,43,person,0,182,361,714,0.723
813,17:04:10,25,person,516,161,1272,715,0.847
813,17:04:10,43,person,0,182,363,714,0.667
815,17:04:10,25,person,521,166,1272,716,0.814
815,17:04:10,43,person,3,184,368,713,0.669
815,17:04:10,46,toothbrush,1021,587,1091,684,0.496
817,17:04:11,25,person,524,168,1273,715,0.839
817,17:04:11,43,person,2,186,366,713,0.573
817,17:04:11,46,toothbrush,1013,581,1090,686,0.427
819,17:04:11,25,person,530,177,1268,714,0.802
819,17:04:11,43,person,0,188,363,713,0.762
821,17:04:11,25,person,507,182,1228,714,0.787
821,17:04:11,43,person,1,189,363,713,0.833
823,17:04:11,25,person,524,181,1250,714,0.873
823,17:04:11,43,person,1,188,363,714,0.850
825,17:04:11,25,person,529,181,1258,715,0.807
825,17:04:11,43,person,1,185,365,713,0.860
827,17:04:11,25,person,529,179,1263,716,0.791
827,17:04:11,43,person,0,186,364,714,0.815
829,17:04:11,25,person,528,175,1267,715,0.792
829,17:04:11,43,person,0,188,362,714,0.810
831,17:04:12,25,person,500,173,1235,715,0.738
831,17:04:12,43,person,0,190,359,713,0.837
833,17:04:12,25,person,518,172,1256,714,0.870
833,17:04:12,43,person,0,187,361,713,0.816
835,17:04:12,25,person,521,169,1264,715,0.762
835,17:04:12,43,person,0,191,359,713,0.834
837,17:04:12,25,person,517,169,1258,714,0.742
837,17:04:12,43,person,4,204,356,713,0.799
837,17:04:12,44,person,780,171,1275,712,0.496
839,17:04:12,25,person,521,169,1265,715,0.790
839,17:04:12,43,person,7,219,351,713,0.680
839,17:04:12,44,person,781,172,1274,713,0.495
841,17:04:12,25,person,527,172,1269,714,0.836
841,17:04:12,43,person,14,255,336,713,0.728
